2124,IN,2020-01-31,34.49,1.0
2125,IN,2020-01-30,34.91,1.0
2126,IN,2020-01-29,35.36,0.0
2127,IN,2020-01-28,35.32,0.0
2128,IN,2020-01-27,35.15,0.0
2129,IN,2020-01-24,35.59,0.0
2130,IN,2020-01-23,35.44,0.0
2131,IN,2020-01-22,35.49,0.0
2200,BH,2020-03-06,85.38,60.0
2201,BH,2020-03-05,87.65,55.0
2202,BH,2020-03-04,91.06,52.0
2203,BH,2020-03-03,85.91,49.0
2204,BH,2020-03-02,87.18,49.0
2205,BH,2020-02-28,83.47,36.0
2206,BH,2020-02-27,84.27,33.0
2207,BH,2020-02-26,87.03,33.0
2208,BH,2020-02-25,86.99,23.0
2209,BH,2020-02-24,89.53,1.0
2210,BH,2020-02-21,92.67,0.0
2211,BH,2020-02-20,93.06,0.0
2212,BH,2020-02-19,93.16,0.0
2213,BH,2020-02-18,92.22,0.0
2214,BH,2020-02-14,93.14,0.0
2215,BH,2020-02-13,92.57,0.0
2216,BH,2020-02-12,91.43,0.0
2217,BH,2020-02-11,91.85,0.0
2218,BH,2020-02-10,91.28,0.0
2219,BH,2020-02-07,91.25,0.0
2220,BH,2020-02-06,93.3,0.0
2221,BH,2020-02-05,91.31,0.0
2222,BH,2020-02-04,90.87,0.0
2223,BH,2020-02-03,89.69,0.0
2224,BH,2020-01-31,89.22,0.0
2225,BH,2020-01-30,90.64,0.0
2226,BH,2020-01-29,90.5,0.0
2227,BH,2020-01-28,90.55,0.0
2228,BH,2020-01-27,90.53,0.0
2229,BH,2020-01-24,90.78,0.0
2230,BH,2020-01-23,91.1,0.0
2231,BH,2020-01-22,91.16,0.0
2300,AE,2020-03-06,11.6,29.0
2301,AE,2020-03-05,11.785,29.0
2302,AE,2020-03-04,11.98,27.0
2303,AE,2020-03-03,12.05,27.0
2304,AE,2020-03-02,12.12,21.0
2305,AE,2020-02-28,12.18,19.0
2306,AE,2020-02-27,12.36,13.0
2307,AE,2020-02-26,12.58,13.0
2308,AE,2020-02-25,12.54,13.0
2309,AE,2020-02-24,12.6,13.0
2310,AE,2020-02-21,12.8885,9.0
2311,AE,2020-02-20,12.93,9.0
2312,AE,2020-02-19,12.94,9.0
2313,AE,2020-02-18,12.9711,9.0
2314,AE,2020-02-14,12.76,8.0
2315,AE,2020-02-13,12.775,8.0
2316,AE,2020-02-12,12.765,8.0
2317,AE,2020-02-11,12.7966,8.0
2318,AE,2020-02-10,12.9263,8.0
2319,AE,2020-02-07,12.74,5.0
2320,AE,2020-02-06,12.9121,5.0
2321,AE,2020-02-05,12.9856,5.0
2322,AE,2020-02-04,12.9869,5.0
2323,AE,2020-02-03,13.08,5.0
2324,AE,2020-01-31,13.2083,4.0
2325,AE,2020-01-30,13.3609,4.0
2326,AE,2020-01-29,13.365,4.0
2327,AE,2020-01-28,13.4383,0.0
2328,AE,2020-01-27,13.5526,0.0
2329,AE,2020-01-24,13.5526,0.0
2330,AE,2020-01-23,13.55,0.0
2331,AE,2020-01-22,13.692,0.0
2400,CA,2020-03-06,27.3,49.0
2401,CA,2020-03-05,27.9,37.0
2402,CA,2020-03-04,28.34,33.0
2403,CA,2020-03-03,27.83,30.0
2404,CA,2020-03-02,28.17,27.0
2405,CA,2020-02-28,27.59,14.0
2406,CA,2020-02-27,27.96,13.0
2407,CA,2020-02-26,29.0,11.0
2408,CA,2020-02-25,29.29,11.0
2409,CA,2020-02-24,29.92,10.0
2410,CA,2020-02-21,30.63,9.0
2411,CA,2020-02-20,30.74,8.0
2412,CA,2020-02-19,30.78,8.0
2413,CA,2020-02-18,30.52,8.0
2414,CA,2020-02-14,30.61,7.0
2415,CA,2020-02-13,30.5,7.0
2416,CA,2020-02-12,30.61,7.0
2417,CA,2020-02-11,30.43,7.0
2418,CA,2020-02-10,30.23,7.0
2419,CA,2020-02-07,30.13,7.0
2420,CA,2020-02-06,30.37,5.0
2421,CA,2020-02-05,30.23,5.0
2422,CA,2020-02-04,30.01,4.0
2423,CA,2020-02-03,29.62,4.0
2424,CA,2020-01-31,29.67,4.0
2425,CA,2020-01-30,30.15,2.0
2426,CA,2020-01-29,30.1,2.0
2427,CA,2020-01-28,30.26,2.0
2428,CA,2020-01-27,30.03,1.0
2429,CA,2020-01-24,30.41,0.0
2430,CA,2020-01-23,30.55,0.0
2431,CA,2020-01-22,30.43,0.0
2500,CN,2020-03-06,62.11,80573.0
2501,CN,2020-03-05,63.48,80422.0
2502,CN,2020-03-04,63.62,80271.0
2503,CN,2020-03-03,62.61,80151.0
2504,CN,2020-03-02,62.96,80026.0
2505,CN,2020-02-28,62.13,78824.0
2506,CN,2020-02-27,61.81,78498.0
2507,CN,2020-02-26,62.55,78065.0
2508,CN,2020-02-25,61.8,77660.0
2509,CN,2020-02-24,62.16,77152.0
2510,CN,2020-02-21,64.31,75472.0
2511,CN,2020-02-20,64.56,74999.0
2512,CN,2020-02-19,65.3,74546.0
2513,CN,2020-02-18,64.82,74139.0
2514,CN,2020-02-14,64.82,66292.0
2515,CN,2020-02-13,64.88,59832.0
2516,CN,2020-02-12,65.78,44699.0
2517,CN,2020-02-11,64.53,44327.0
2518,CN,2020-02-10,63.64,42306.0
2519,CN,2020-02-07,62.95,34075.0
2520,CN,2020-02-06,63.61,30553.0
2521,CN,2020-02-05,63.3,27409.0
2522,CN,2020-02-04,63.31,23680.0
2523,CN,2020-02-03,60.97,19693.0
2524,CN,2020-01-31,60.11,9783.0
2525,CN,2020-01-30,61.26,8124.0
2526,CN,2020-01-29,62.21,6070.0
2527,CN,2020-01-28,61.61,5494.0
2528,CN,2020-01-27,61.0,2863.0
2529,CN,2020-01-24,63.4,916.0
2530,CN,2020-01-23,64.5,639.0
2531,CN,2020-01-22,65.35,547.0
